0,-14.919921875
1,-15.9139899789
2,-17.3031434144
3,-19.714535448
4,-22.6031066587
5,-24.8757827828
6,-25.4011981562
7,-24.2700914164
8,-22.6257529513
9,-21.629083953
10,-21.6509473217
11,-22.0221464373
12,-22.4051648157
13,-22.5738450922
14,-22.5519931656
15,-22.6791211696
16,-23.2897674036
17,-24.6699173763
18,-26.7219470728
19,-28.9147994131
20,-30.6070465996
21,-31.7413903735
22,-32.2043388416
23,-31.9704100446
24,-31.1925753101
25,-29.9546084577
26,-29.1407014442
27,-29.3799540327
28,-30.943457022
29,-33.258427122
30,-35.4830196747
31,-36.9288076795
32,-37.8766928015
33,-38.2431620925
34,-37.875250185
35,-36.4005778341
36,-33.9048387092
37,-31.5649128727
38,-30.4666832881
39,-30.3104157214
40,-30.8566299042
41,-32.3373091843
42,-35.3589049599
43,-40.3696339608
44,-45.3855495101
45,-48.3468703431
46,-49.024567801
47,-48.3180137702
48,-46.2812901552
49,-42.8280922341
50,-37.1287691436
51,-31.8423076553
52,-29.4386573219
53,-31.0020966445
54,-34.5013441893
55,-37.5724016574
56,-38.8641184402
57,-39.5016798905
58,-39.8533714172
59,-39.0709891678
60,-35.3643371513
61,-27.8464164669
62,-19.9855782147
63,-16.0254651516
64,-18.704738083
65,-25.5246723566
66,-32.7711901337
67,-36.9158106833
68,-38.8239968605
69,-39.5644607968
70,-39.9239752302
71,-40.3349360774
72,-40.5304574752
73,-40.6796911549
74,-40.7411608113
75,-40.26047195
76,-39.4991498157
77,-39.0813143084
78,-40.0001050832
79,-42.4104907006
80,-44.3629816177
81,-44.1319518553
82,-40.6349901515
83,-36.2519729068
84,-33.5981413244
85,-34.0913333906
86,-36.588798021
87,-38.454947505
88,-38.4126205311
89,-28.9510225896
90,-12.4512937309
91,-11.8754775245
92,-48.7156670279
93,-118.478341818
94,-215.913501295
95,-341.51005245
96,-502.096650035
97,-703.540808403
98,-919.82072998
99,-1123.24896899
100,-1319.85295405
101,-1513.24672525
102,-1686.89205823
103,-1826.67421713
104,-1937.64766358
105,-2028.86120036
106,-2106.1698467
107,-2160.45722695
108,-2189.28610116
109,-2216.43322384
110,-2265.8266279
111,-2340.22743142
112,-2420.42251317
113,-2485.68632515
114,-2513.08977071
115,-2503.19005797
116,-2489.04248292
117,-2508.67091244
118,-2569.41902286
119,-2658.71537839
120,-2772.77336059
121,-2913.68404088
122,-3098.68871499
123,-3294.15789234
124,-3462.14717918
125,-3592.65655829
126,-3708.3470627
127,-3811.23781208
128,-3896.746853
129,-3956.70610761
130,-3994.32178425
131,-4017.68835981
132,-4030.69764042
133,-4026.93067771
134,-4015.81634458
135,-4007.79758256
136,-4003.12884112
137,-3999.26264054
138,-3996.50751561
139,-3994.5417933
140,-3993.0740748
141,-3992.21791789
142,-3992.16186595
143,-3993.16802556
144,-3994.85794263
145,-3996.59518662
146,-3997.90233765
147,-3998.71880365
148,-3999.68285553
149,-4001.5425338
150,-4004.95687347
151,-4009.82440286
152,-4015.49754595
153,-4020.95725454
154,-4027.24451428
155,-4032.50608419
156,-4033.94054539
157,-4029.8370184
158,-4021.4381363
159,-4010.93943443
160,-4000.26008495
161,-3987.4108325
162,-3973.72765677
163,-3964.5613253
164,-3963.84504573
165,-3970.13847971
166,-3978.94987719
167,-3987.05618887
168,-3993.79851964
169,-4001.05885463
170,-4008.96285683
171,-4017.44100503
172,-4027.70036029
173,-4038.63622622
174,-4048.13969127
175,-4054.96893506
176,-4060.52175723
177,-4064.12687127
178,-4064.92512862
179,-4062.02872195
180,-4056.66775745
181,-4050.90214119
182,-4046.2166336
183,-4041.40001287
184,-4037.31985145
185,-4035.1468343
186,-4035.15854494
187,-4036.57432247
188,-4039.1735421
189,-4042.69554025
190,-4046.9085815
191,-4051.3976554
192,-4055.9994414
193,-4060.85313526
194,-4066.06749709
195,-4071.7626176
196,-4078.00963581
197,-4085.42131407
198,-4093.57343024
199,-4101.22360021
200,-4107.33337972
201,-4112.58877484
202,-4116.39286316
203,-4117.9315043
204,-4116.2841676
205,-4111.91682612
206,-4106.48956093
207,-4101.54635828
208,-4095.79752771
209,-4090.44439005
210,-4087.75716032
211,-4089.46479683
212,-4094.92571449
213,-4103.18340689
214,-4112.99413926
215,-4125.15707191
216,-4138.88354188
217,-4151.99036453
218,-4162.95781228
219,-4172.83159893
220,-4181.10056175
221,-4187.04575013
222,-4190.81581943
223,-4192.49301197
224,-4191.42465456
225,-4187.05921522
226,-4178.83390159
227,-4168.79416787
228,-4159.31020524
229,-4150.66257276
230,-4141.7130482
231,-4135.272878
232,-4133.84262485
233,-4138.09664292
234,-4145.37950515
235,-4152.70570978
236,-4158.35502778
237,-4163.78475577
238,-4167.66056319
239,-4168.93708534
240,-4167.3729375
241,-4164.66968935
242,-4162.57078112
243,-4161.99278562
244,-4162.55525396
245,-4162.98151072
246,-4162.11058635
247,-4158.60968963
248,-4152.87274442
249,-4147.39980995
250,-4144.82679269
251,-4145.47540048
252,-4147.97124613
253,-4151.04482954
254,-4154.13781389
255,-4158.17781649
256,-4162.02595448
257,-4164.52203058
258,-4165.47952786
259,-4165.78521903
260,-4166.16819121
261,-4167.12462656
262,-4168.45229017
263,-4170.17436511
264,-4172.21161881
265,-4174.42473772
266,-4176.55612733
267,-4178.20990793
268,-4179.08080916
269,-4178.42898423
270,-4177.36995595
271,-4177.55305217
272,-4180.04452636
273,-4184.14053173
274,-4189.61156363
275,-4196.09825019
276,-4205.46004804
277,-4215.48368793
278,-4221.81458541
279,-4220.99449103
280,-4214.39715584
281,-4203.38072804
282,-4189.38911432
283,-4170.2371462
284,-4146.98382143
285,-4126.47253558
286,-4115.02998094
287,-4110.64645784
288,-4113.40079042
