0,4.64453125
1,0.73574156278
2,-3.30674474661
3,-6.47750396679
4,-8.10000675092
5,-8.44619596114
6,-8.53886823605
7,-8.62428791876
8,-8.826417085
9,-9.18880068602
10,-9.59746785513
11,-9.98506728514
12,-10.4360601725
13,-11.1116549078
14,-12.2726206366
15,-13.6203804367
16,-14.6870246262
17,-15.0823025659
18,-14.9032655144
19,-14.5546875026
20,-14.4611440267
21,-14.9330336358
22,-15.8050594432
23,-16.7066204042
24,-17.2445128147
25,-17.1554772146
26,-16.7273569571
27,-16.3757915863
28,-16.4566634156
29,-16.8445185047
30,-17.2436458106
31,-17.5188600079
32,-17.6500698839
33,-17.8457204497
34,-18.3953300963
35,-19.4970585219
36,-21.5969556985
37,-23.7656504851
38,-24.8494518069
39,-24.2671949892
40,-22.6211449663
41,-21.4800102789
42,-21.66588318
43,-22.9556541215
44,-24.5055520185
45,-25.9018489528
46,-27.0021239603
47,-27.8673748043
48,-28.4546904925
49,-28.7474304025
50,-28.72709002
51,-28.3205489937
52,-27.8008595868
53,-27.542279691
54,-28.0239931533
55,-29.0847229832
56,-30.048870058
57,-30.3218641546
58,-29.7549900582
59,-29.0278650978
60,-28.7498187263
61,-29.267437655
62,-30.2866559707
63,-31.383600638
64,-32.2525876555
65,-32.8487963799
66,-33.3553045396
67,-33.7792971445
68,-34.074512372
69,-34.321114934
70,-34.4643341974
71,-34.3960158502
72,-34.0538108766
73,-33.5771335358
74,-33.0493981913
75,-32.3774758913
76,-30.9426707405
77,-28.7318516835
78,-27.0364810752
79,-27.2048111895
80,-29.7178764364
81,-33.2726976223
82,-36.4086840017
83,-38.0657483588
84,-38.8116009378
85,-39.0265849556
86,-39.0020284728
87,-38.8156410184
88,-38.4709931742
89,-38.2426869278
90,-38.3136403271
91,-38.6391402546
92,-39.0371119498
93,-39.4396995625
94,-39.9049845479
95,-40.5045975478
96,-41.2966348924
97,-42.2660646087
98,-43.4408836152
99,-44.7884685821
100,-46.0573515963
101,-46.9406687546
102,-47.3485464118
103,-47.4309119155
104,-47.3480640235
105,-47.0997871459
106,-46.4821825404
107,-45.7150695061
108,-45.0153960589
109,-44.5048260968
110,-43.7321207437
111,-42.4805487329
112,-41.1057058098
113,-40.3429775614
114,-40.3313089557
115,-40.5342883805
116,-40.2071725663
117,-39.4687919156
118,-38.8822504256
119,-38.8769062412
120,-39.4082615649
121,-40.3523975466
122,-41.5702269784
123,-42.6241469604
124,-42.9429454087
125,-42.2362853084
126,-41.0077202519
127,-40.2590020731
128,-40.245567228
129,-40.5760054674
130,-40.6369318926
131,-40.2969535321
132,-40.1254454172
133,-40.4340350679
134,-40.9739890347
135,-41.1904663901
136,-40.7624744047
137,-39.8178346611
138,-38.6391962545
139,-37.111023604
140,-35.6766586555
141,-34.7709043489
142,-34.5923512569
143,-34.9420923275
144,-35.6684716544
145,-36.6486178348
146,-38.0840154929
147,-39.8714141552
148,-41.7437955054
149,-43.5386928319
150,-45.3056227593
151,-46.8049466192
152,-47.8022949095
153,-47.9827495474
154,-47.6544222324
155,-47.5623189219
156,-48.4502150837
157,-50.3384428268
158,-52.5774664526
159,-54.4953173949
160,-55.856637306
161,-56.9306188816
162,-57.8364866991
163,-58.7451867268
164,-59.8103977521
165,-61.1551056043
166,-62.7925444301
167,-64.6878823942
168,-67.0440309804
169,-69.3583904777
170,-70.8582929421
171,-70.8262080597
172,-69.6269993469
173,-68.2314536318
174,-67.5930890585
175,-68.4774114867
176,-69.8190476641
177,-70.4709669521
178,-67.5515230265
179,-55.5568549914
180,-48.4015297429
181,-67.2677847548
182,-125.960645605
183,-220.513526632
184,-349.562332806
185,-507.786370394
186,-710.087515375
187,-934.50044533
188,-1145.00957446
189,-1316.66665801
190,-1467.84294833
191,-1613.50626353
192,-1759.59426661
193,-1904.9565758
194,-2042.40641295
195,-2163.10379677
196,-2259.15200322
197,-2319.48789192
198,-2360.9651742
199,-2407.68513915
200,-2475.74211771
201,-2552.31088673
202,-2633.78540429
203,-2720.36467211
204,-2817.69046997
205,-2924.66674278
206,-3032.21811802
207,-3130.20049956
208,-3223.41423124
209,-3303.33209339
210,-3360.08139321
211,-3386.52204472
212,-3387.01204657
213,-3378.02481309
214,-3374.94310331
215,-3379.28433364
216,-3385.60045804
217,-3392.81255866
218,-3399.84863589
219,-3407.54051739
220,-3413.72662221
221,-3416.52731916
222,-3415.27653366
223,-3411.35863174
224,-3406.49240739
225,-3401.77752947
226,-3396.75995702
227,-3390.79891037
228,-3384.14409449
229,-3377.23318054
230,-3370.36953666
231,-3365.3093844
232,-3362.40963766
233,-3360.28766594
234,-3357.03189328
235,-3351.74628433
236,-3345.13691824
237,-3335.87962956
238,-3326.66662095
239,-3322.68196742
240,-3329.07914343
241,-3346.16486004
242,-3367.61464744
243,-3387.03469015
244,-3402.41802366
245,-3417.00144872
246,-3431.61452847
247,-3446.8041039
248,-3463.35694944
249,-3479.99525214
250,-3494.74274994
251,-3506.23064003
252,-3515.17657208
253,-3521.63415373
254,-3526.56629223
255,-3530.02767267
256,-3532.84567376
257,-3536.40515622
258,-3540.92929357
259,-3545.4434682
260,-3549.40715387
261,-3552.57131944
262,-3554.18452058
263,-3553.86696075
264,-3554.28346885
265,-3558.00930405
266,-3566.28456931
267,-3576.73814582
268,-3586.54293284
269,-3593.59432655
270,-3599.20662261
271,-3603.1773372
272,-3605.07716553
273,-3604.6629058
274,-3603.09582147
275,-3602.66589467
276,-3604.70320712
277,-3608.69807475
278,-3614.01863676
279,-3620.3251337
280,-3627.06752901
281,-3633.62268322
282,-3640.02775757
283,-3646.62884274
284,-3653.59632363
285,-3659.77668397
286,-3664.35976645
287,-3668.48367884
288,-3674.69363471
289,-3684.87102825
290,-3698.54076739
291,-3713.86325353
292,-3731.34026388
293,-3746.97677386
294,-3757.29692038
295,-3760.51415731
296,-3758.93848609
297,-3756.18343056
298,-3755.27224001
299,-3755.62659903
300,-3756.73970642
301,-3758.26798504
302,-3759.55326079
303,-3760.33575261
304,-3760.56393145
305,-3760.52818196
306,-3760.24043852
307,-3759.80571756
308,-3759.74654587
309,-3760.55686931
310,-3762.42580465
311,-3764.97267694
312,-3767.56010103
313,-3769.6216904
314,-3771.26017
315,-3772.46512058
316,-3773.31937552
317,-3773.42711846
318,-3772.9347447
319,-3772.5745579
320,-3773.08352521
321,-3774.18803247
322,-3776.11734356
323,-3779.05496871
324,-3783.26133801
325,-3788.55286098
326,-3793.99717662
327,-3798.6803952
328,-3802.93568479
329,-3806.59534052
330,-3809.25696776
331,-3810.66951685
332,-3811.02802583
333,-3811.39276943
334,-3812.63411537
335,-3814.92124592
336,-3817.77270194
337,-3820.956785
338,-3824.31651309
339,-3828.12567733
340,-3832.00660626
341,-3835.5383196
342,-3838.61947787
343,-3841.7420455
344,-3845.20511985
345,-3848.98649019
346,-3852.82459488
347,-3856.7267158
348,-3860.72102301
349,-3864.75523581
350,-3868.59409129
351,-3871.4687161
352,-3872.82017736
353,-3872.12826523
354,-3869.69519346
355,-3867.33551781
356,-3866.69843569
357,-3868.31223127
358,-3871.32815081
359,-3874.72430987
360,-3877.57321251
361,-3880.26705051
362,-3882.82577712
363,-3885.31320406
364,-3888.01000596
365,-3890.95460965
366,-3893.91068234
367,-3896.63171504
368,-3899.13963201
369,-3901.65972696
370,-3904.36236501
371,-3907.25863569
372,-3910.19626396
373,-3913.06709583
374,-3915.78010288
375,-3918.26870178
376,-3920.4525694
377,-3922.37307231
378,-3924.20108349
379,-3925.9717215
380,-3927.89814151
381,-3930.21584639
382,-3933.22109477
383,-3936.87405517
384,-3940.50694649
385,-3943.49714201
386,-3945.87592053
387,-3948.15244589
388,-3950.47275423
389,-3952.59250128
390,-3954.13333715
391,-3954.96181661
392,-3955.19868423
393,-3954.69381245
394,-3953.34806801
395,-3952.11971187
396,-3952.18550051
397,-3954.05648426
398,-3957.40545745
399,-3961.68047604
400,-3965.92713504
401,-3970.19372082
402,-3974.6746232
403,-3979.62451701
404,-3985.28512246
405,-3991.03816486
406,-3996.0704592
407,-3999.72861161
408,-4001.76435192
409,-4002.83914403
410,-4003.94299301
411,-4006.01163302
412,-4009.08770688
413,-4013.17459449
414,-4017.72189648
415,-4022.30076043
416,-4026.82174299
417,-4031.13993311
418,-4035.24633046
419,-4038.84818637
420,-4041.83106185
421,-4044.37518642
422,-4047.01529168
423,-4049.66776597
424,-4051.58774695
425,-4052.08474079
426,-4050.95396698
427,-4049.18862402
428,-4047.98176816
429,-4048.06078012
430,-4049.12479822
431,-4051.67670147
432,-4055.68577611
433,-4060.84212018
434,-4066.23541999
435,-4070.99518675
436,-4074.93779734
437,-4078.46018043
438,-4081.61728033
439,-4084.45850059
440,-4087.12912524
441,-4089.8227132
442,-4092.63324856
443,-4095.48477917
444,-4098.81736103
445,-4102.15359874
446,-4104.35924947
447,-4104.31631476
448,-4101.99691362
449,-4098.32898937
450,-4094.36397348
451,-4090.15230122
452,-4085.33817206
453,-4081.24377487
454,-4079.11435622
455,-4079.17809049
456,-4080.55485675
457,-4082.32340396
458,-4084.01331214
459,-4086.22910739
460,-4088.27833824
461,-4089.3111589
462,-4089.00148627
463,-4087.69465285
464,-4085.53490994
465,-4082.34030295
466,-4076.61450364
467,-4070.54855873
468,-4067.60204477
469,-4070.81756062
470,-4078.93139723
471,-4088.28595714
472,-4095.2990905
473,-4099.5053069
474,-4102.46000583
475,-4105.40068639
476,-4109.51468572
477,-4115.02943364
478,-4120.35431751
479,-4123.80598808
480,-4124.48694467
481,-4123.40707572
482,-4121.78689684
483,-4120.82432515
484,-4120.28045697
485,-4120.07837545
486,-4120.46403055
487,-4121.80370854
488,-4124.20876892
489,-4126.93790769
490,-4129.15549102
491,-4130.7411752
492,-4131.96695599
493,-4132.81303157
494,-4133.22002087
495,-4132.94077181
496,-4132.99197024
497,-4134.08957373
498,-4136.25506923
499,-4138.72644614
500,-4141.25277153
501,-4144.13318348
502,-4148.55140402
503,-4153.68372484
504,-4157.80313013
505,-4159.45795234
506,-4159.26264539
507,-4157.93550779
508,-4156.10337516
509,-4153.36225699
510,-4149.71267268
511,-4146.3532758
512,-4144.32931255
513,-4143.36691104
514,-4142.80113916
515,-4142.15238669
516,-4141.14835176
517,-4139.93030856
518,-4138.64550175
519,-4137.47435551
520,-4136.13278673
521,-4134.85121174
522,-4134.34485134
523,-4135.35951662
524,-4137.92437196
525,-4141.66716908
526,-4146.20577376
527,-4151.91658047
528,-4158.99776141
529,-4166.27133032
530,-4172.70768411
531,-4179.06405285
532,-4185.6836733
533,-4192.15736221
534,-4197.73226948
535,-4202.49681777
536,-4207.11467371
537,-4211.93558774
538,-4216.47138739
539,-4220.1126856
540,-4222.74841005
541,-4224.36479708
542,-4224.57857811
543,-4223.65653774
544,-4222.3723799
545,-4221.38540738
546,-4220.30868781
547,-4218.1777181
548,-4214.09018502
549,-4206.93262032
550,-4198.1417956
551,-4190.09507579
552,-4184.67993004
553,-4181.00771052
554,-4178.97172732
555,-4178.42685793
556,-4179.7231393
557,-4182.63774287
558,-4185.99686673
559,-4188.58156362
560,-4190.09577679
561,-4191.53352826
562,-4194.04707562
563,-4198.706057
564,-4204.93021849
565,-4211.07268534
566,-4215.58305112
567,-4218.51382638
568,-4220.264767
569,-4220.90828121
570,-4220.45944082
571,-4218.71774194
572,-4216.8569145
573,-4216.10052563
574,-4216.60916916
575,-4217.75117965
576,-4219.72191282
577,-4223.25218886
578,-4229.74898171
579,-4237.74984746
580,-4245.10051938
581,-4251.18338696
582,-4257.92861946
583,-4263.22763998
584,-4264.17537198
585,-4258.71771562
586,-4248.88090477
587,-4237.49494994
588,-4226.34589097
589,-4212.79850224
590,-4198.9394321
591,-4187.85579775
592,-4180.69930982
593,-4175.79493788
594,-4173.10574412
595,-4173.00524899
596,-4176.82755173
597,-4183.18920045
598,-4189.9233245
599,-4195.90179337
600,-4202.57465588
601,-4209.15685173
602,-4214.71945067
603,-4218.83427715
604,-4222.28708345
605,-4226.08999059
606,-4231.42246902
607,-4239.17877217
608,-4247.78754843
609,-4254.20543805
610,-4256.26032849
611,-4253.74597861
612,-4245.43449551
613,-4231.7098081
614,-4211.44025568
615,-4188.65732881
616,-4168.60538817
617,-4153.7053178
618,-4140.99041676
619,-4132.76237801
620,-4131.47859764
621,-4140.22849974
622,-4154.10876767
623,-4165.37284875
624,-4168.63183954
625,-4166.54127956
626,-4162.64709831
627,-4159.12284865
628,-4156.31139829
629,-4153.31968399
630,-4150.75670508
631,-4149.26345542
632,-4148.94823333
633,-4149.43517164
634,-4150.2404907
635,-4150.90721179
